subID,sub,run,trial,direction,ResponseTime,MovementTime,ErrorAngle,AccelerationAngle,Accuracy,TimePeakVelocity,DistancePeakVelocity,PeakVelocity,PeakAcceleration,InitialDirectionAngle,Outlier,Keep,age,dist_sums,dist_std,dist_max,dist_means,path_lengths,angular_averages
VML_MEG_002,1,3,26,-1,0.259,1.244,40.013,47.222,1,0.403,4.7956,57.085,553.48,40.0099401758485,0,1,1,989.740215774184,1.95551211476169,5.88644505845705,3.29913405258061,16.7253931165583,147.059238577508
VML_MEG_002,1,3,27,1,0.312,1.058,27.923,47.582,1,0.58,6.9942,55.584,419.57,27.7648585646295,0,1,1,1143.03293157085,2.66476941010394,8.17972158176965,3.81010977190283,16.4852191850589,21.9060701729399
VML_MEG_002,1,3,28,-1,0.253,1.219,44.78,63.504,1,0.414,6.0435,60.402,591.8,44.8048164160318,0,1,1,1446.82845144034,3.10945393704544,9.61983559303007,4.82276150480114,20.0488937671872,48.9577407857454
VML_MEG_002,1,3,29,-1,0.244,1.107,13.938,15.389,1,0.357,6.632,88.624,1524.1,14.0586749013648,0,1,1,1642.23979499132,3.58630307886312,11.5074205641398,5.47413264997108,18.9515189705581,-41.1978181134906
VML_MEG_002,1,3,30,-1,0.394,1.109,6.8962,13.14,1,0.499,2.72,29.659,856.51,6.79692241459383,0,1,1,679.458588586427,1.00526985246353,3.54180572554973,2.26486196195476,11.051719751749,-7.54754240215838
VML_MEG_002,1,4,1,-1,0.294,0.183,8.7775,15.944,1,0.392,5.9935,81.099,5562.5,8.77211114482123,0,1,1,199.693279952985,0.266407969304721,0.978861502277106,0.665644266509951,11.8702860664366,-20.1767290665704
VML_MEG_002,1,4,2,1,0.328,0.937,-25.163,-24.044,1,0.57,5.1599,24.643,509.55,-25.1518160776126,0,1,1,496.696009413609,1.0406486380254,3.23581690821859,1.65565336471203,13.5282953788603,-30.5085927650608
VML_MEG_002,1,4,3,1,0.341,1.134,-18.713,-23.553,1,0.474,4.3116,51.737,574.58,-18.7534974841478,0,1,1,815.09471264164,1.88587902487269,5.69677826544993,2.71698237547213,13.2145684261066,-85.8762386880444
VML_MEG_002,1,4,4,1,0.171,1.258,-26.787,0.27203,1,0.505,4.6381,39.567,512.15,-26.5566204710248,0,1,1,949.701868100437,2.06528717325745,5.7610033116002,3.16567289366812,18.5604076667004,-23.8900258368632
VML_MEG_002,1,4,5,-1,0.348,0.995,-24.187,-32.035,1,0.449,2.4687,30.445,827.64,-24.1140942316844,0,1,1,730.17086714202,1.12391244983705,3.81633662669475,2.4339028904734,12.369766920001,-26.889604472395
VML_MEG_002,1,4,6,-1,0.339,1.166,-0.68919,8.5901,1,0.862,8.738,38.92,1343.4,-0.734405846718378,0,1,1,738.963383951486,1.7205060976952,5.46211750669495,2.46321127983829,14.4956160899904,-18.9191922271564
VML_MEG_002,1,4,7,1,0.334,1.148,-22.24,-25.709,1,0.495,4.7457,48.795,432.91,-22.2453757225432,0,1,1,1088.20862111046,2.31791231064861,7.01862808712728,3.62736207036821,14.6703231050995,-98.3774999006037
VML_MEG_002,1,4,8,1,0.334,1.174,-33.786,-33.376,1,0.523,4.4746,47.657,403.83,-33.7836589790654,0,1,1,1170.54320601115,2.38173744733329,6.76998927752846,3.90181068670383,17.0369601373777,-39.3487547699455
VML_MEG_002,1,4,9,-1,0.309,1.072,-20.932,-20.238,1,0.491,4.6679,40.265,385.75,-20.8319992379839,0,1,1,955.750180620375,1.91006739393208,5.77511368314836,3.18583393540125,14.2489153795552,-45.0728659203048
VML_MEG_002,1,4,10,-1,0.215,1.069,9.204,3.6523,0,1.278,9.675,38.085,343.54,9.18246781123085,0,1,1,637.541756728227,0.945201407524881,3.61142932676279,2.12513918909409,19.2614352065765,121.514227206543
VML_MEG_002,1,4,11,-1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_002,1,4,12,1,0.571,0.896,-37.472,-203.93,1,0.636,2.1953,33.871,1544.3,-37.2102445920764,0,1,1,865.575087355409,1.3613040171141,4.68756963936338,2.8852502911847,13.2615134294438,-62.1910000545658
VML_MEG_002,1,4,13,1,0.271,0.691,-63.393,-65.523,1,0.523,4.6822,51.089,449.19,-63.3915024606183,0,1,1,1216.94369609541,2.50850860711774,7.88415234318184,4.05647898698469,19.6265183719938,1.55302538695548
VML_MEG_002,1,4,14,-1,0.215,1.066,-21.943,-23.311,1,0.381,6.439,64.548,579.08,-21.9388313288329,0,1,1,1463.96472824042,3.33968752165506,9.99889430480741,4.87988242746807,18.7553438199394,-39.1707594031706
VML_MEG_002,1,4,15,1,0.316,1.064,-8.1298,-16.83,1,0.596,5.6648,32.62,234.09,-8.16197205726769,0,1,1,729.099402878403,1.55329169348597,4.55835668930878,2.43033134292801,11.6089391828824,34.663891116246
VML_MEG_002,1,4,16,-1,0.269,1.208,-29.31,-31.569,1,0.441,4.0584,47.701,440.64,-29.3006763731503,0,1,1,777.526525914377,1.58152827489559,5.02493060485635,2.59175508638126,13.5356814011063,-21.9290967803718
VML_MEG_002,1,4,17,-1,0.344,1.107,-13.505,-15.737,1,0.499,4.9801,51.093,6175.7,-13.4895239872754,0,1,1,1226.8608288988,2.58822700020909,7.85783132560936,4.08953609632933,13.2822674929382,-68.5534328718147
VML_MEG_002,1,4,18,1,0,1.469,-3.3143,18.423,1,0.483,6.9321,50.175,578.43,-3.44693116398549,0,1,1,913.222454324113,1.60711892406745,5.69458803953129,3.04407484774704,18.8337673122078,51.9664897975928
VML_MEG_002,1,4,19,-1,0.228,0.972,-3.0151,-12.262,1,0.402,3.6109,37.003,352.88,-2.98372453843188,0,1,1,354.804152918698,0.749821408338768,2.31522615354562,1.18268050972899,11.3361101710999,-3.28370966617509
VML_MEG_002,1,4,20,-1,0.263,1.198,-23.896,-26.782,1,0.378,4.4104,52.392,3152.8,-23.895801206017,0,1,1,1253.42238638649,2.51438497173507,7.67004785912763,4.1780746212883,14.3290132995885,36.9541862286575
VML_MEG_002,1,4,21,1,0.403,0.676,-1.3561,-9.0356,1,0.554,5.5485,52.508,252.31,-1.34866286010128,0,1,1,503.399705336893,1.18884748265913,3.37608890531912,1.67799901778964,11.5292798803557,-17.6653719623196
VML_MEG_002,1,4,22,1,0.6,0.899,-20.925,-12.856,1,0.767,4.8068,43.565,445.94,-20.8453735674521,0,1,1,917.721874003691,1.81653678983396,5.1561092140476,3.05907291334564,12.951347684959,-53.8961694715216
VML_MEG_002,1,4,23,-1,0.278,1.131,-21.624,-7.9179,1,0.448,5.5402,54.717,532.14,-21.6006647490958,0,1,1,1099.08847133556,2.26579886633131,6.72579552928045,3.6636282377852,15.0068432364272,-58.4952113352008
VML_MEG_002,1,4,24,-1,0.224,1.01,-4.2493,2.082,1,0.407,6.5189,65.601,519.22,-4.30237333508818,0,1,1,1524.84643579632,3.34832543097201,9.66912300678455,5.08282145265439,18.260549379553,-57.404684353041
VML_MEG_002,1,4,25,-1,0.273,0.931,-14.868,-21.777,1,0.452,5.6435,57.73,505.78,-14.8531596039876,0,1,1,963.627499765362,2.18519334004816,6.29657228430193,3.21209166588454,13.2731568355773,-60.7996387803014
VML_MEG_002,1,4,26,-1,0.588,0.881,-5.977,-5.1876,1,0.799,4.057,42.714,410.94,-6.07367960427968,0,1,1,800.799533094685,1.88387178836612,5.53001782802324,2.66933177698228,12.6347474750458,-54.2077820073959
VML_MEG_002,1,4,27,1,0.517,0.991,-23.377,141.88,1,0.623,2.6288,28.228,544,-23.4628395904964,0,1,1,461.120466137632,0.811519203017904,2.49982100050036,1.53706822045877,12.8326380715428,-96.1533949055633
VML_MEG_002,1,4,28,1,0.211,1.28,-13.454,-18.118,1,0.666,6.4272,32.009,129.77,-13.4805636194249,0,1,1,668.589549063408,1.41787049711624,4.60472983347144,2.22863183021136,14.1515541116717,-15.2938860561971
VML_MEG_002,1,4,29,1,0.31,1.167,-25.634,-6.6764,1,0.465,2.5396,26.507,222.7,-25.6289026537888,0,1,1,552.17247574361,0.87058209800952,2.59579750181504,1.84057491914537,12.6819294925861,-43.1235924311839
VML_MEG_002,1,4,30,1,0.224,1.213,-18.006,149.98,1,0.565,4.7079,19.838,140.38,-18.0175239154959,0,1,1,445.44353912748,0.740661324474413,2.60746527652861,1.4848117970916,11.9699286531986,-2.18138545472062
VML_MEG_002,1,5,1,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_002,1,5,2,1,0.322,1.146,6.1454,17.937,1,0.444,4.1716,50.199,637.75,6.08668982338577,0,1,1,942.956079247908,1.71144457559567,5.81522012360165,3.14318693082636,13.6692309003901,17.2600166786103
VML_MEG_002,1,5,3,-1,0.233,1.248,22.004,13.311,1,0.421,3.5061,30.44,270.32,22.0120636909625,0,1,1,982.284607360411,2.11670194334246,6.10513504835869,3.2742820245347,15.2050901956905,-35.2927540377835
VML_MEG_002,1,5,4,-1,0.389,1.099,24.376,29.984,1,0.534,4.2659,39.057,471.88,24.1204276423202,0,1,1,1264.57623612721,2.40814627931098,7.34713712323614,4.21525412042404,17.4947039157027,47.711664502675
VML_MEG_002,1,5,5,-1,0.24,1.057,27.015,25.258,1,0.366,4.1211,44.664,1181.3,26.9785351143134,0,1,1,1228.37079600796,2.36350899460091,6.89841509793543,4.09456932002654,17.8403051717359,-11.0365247925331
VML_MEG_002,1,5,6,1,0.141,1.092,46.625,103.12,1,0.451,5.0755,28.081,162.78,46.5064261329526,0,1,1,878.140456263521,1.3869749542665,4.46781729761462,2.92713485421174,16.8237788666867,43.7542865811283
VML_MEG_002,1,5,7,-1,0,1.241,4.8197,-2.6417,1,0.349,7.0086,29.974,237.05,5.04348437198941,0,1,1,472.103643111729,1.11967682330506,3.24598210176745,1.57367881037243,11.4743370085592,34.5508011760054
VML_MEG_002,1,5,8,-1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_002,1,5,9,1,0.152,0.392,43.428,25.722,0,0.524,6.077,60.719,1869.2,149.689512982566,0,1,1,1387.72834672761,2.44902491116971,7.63533053856735,4.62576115575871,16.2401931929292,68.5624477079421
VML_MEG_002,1,5,10,-1,0.295,1.18,42.794,207.98,1,0.391,4.0176,53.06,1001.9,42.9695205506568,0,1,1,1336.7604457871,2.57028440278294,7.89008923824883,4.45586815262367,16.6318886606918,7.57441604079721
VML_MEG_002,1,5,11,1,0.31,0.707,18.319,29.73,0,0.605,6.1805,44.994,253.65,18.2704318625446,0,1,1,577.74597268882,1.16643427892597,3.95714965485349,1.92581990896273,11.6152569405903,41.1548490790881
VML_MEG_002,1,5,12,1,0.32,1.18,23.785,11.477,1,0.511,3.2497,28.519,239.34,23.9111749770892,0,1,1,365.784359673562,0.598924750380787,2.13543221058807,1.21928119891187,13.3944440252416,19.1210653447258
VML_MEG_002,1,5,13,1,0.325,1.161,20.583,0.23333,1,0.905,8.3133,57.549,812.27,20.7229864401022,0,1,1,803.071189916345,1.94184733662073,6.23248610519478,2.67690396638782,18.7958312726203,16.6488530641273
VML_MEG_002,1,5,14,1,0.503,0.848,16.17,14.375,1,0.725,4.0886,39.899,370.39,16.1517232838994,0,1,1,437.368311294783,0.677978326868662,2.47229157407116,1.45789437098261,12.5755271762664,-11.0343413571885
VML_MEG_002,1,5,15,-1,0.194,1.287,34.833,37.61,1,0.376,4.4013,48.851,429.34,34.8247446373519,0,1,1,1105.76726713626,2.33621209206423,7.0425600841419,3.68589089045419,15.6590155290453,38.7120052347867
VML_MEG_002,1,5,16,1,0.088,1.333,34.368,42.878,1,0.478,6.5032,33.686,138.77,34.5967438762008,0,1,1,891.772089571745,1.82928434483814,5.95947394518722,2.97257363190582,15.3082347993342,59.716105719277
VML_MEG_002,1,5,17,1,0.013,0.859,33.173,42.127,1,0.466,6.6417,30.432,333.75,32.9400331808075,0,1,1,792.556095349886,1.37643351700811,5.00114910220833,2.64185365116629,16.2225619684936,55.1456714297122
VML_MEG_002,1,5,18,-1,0.25,1.223,16.59,21.15,1,0.361,3.7473,49.657,841.38,16.5578685666863,0,1,1,1023.25969954289,1.747179292628,5.73193232683681,3.41086566514297,12.7512424342707,-18.1910287687702
VML_MEG_002,1,5,19,1,0.292,0.951,13.893,24.012,1,0.463,3.9485,41.906,368.85,13.9017713268965,0,1,1,822.325541619635,1.64168488963543,4.58261972255047,2.74108513873212,12.1909250839221,-39.2507211643632
VML_MEG_002,1,5,20,-1,0.168,1.302,28.268,-108.91,1,0.473,4.1592,23.531,115.2,28.298548730068,0,1,1,602.853378274475,0.995547394494184,3.57760767275831,2.00951126091492,12.1492848948295,-2.81793202709771
VML_MEG_002,1,5,21,-1,0.281,1.178,1.4173,17.025,1,0.738,8.3075,23.486,395.53,1.41785203846128,0,1,1,752.371992035801,1.40596574299798,4.86448356451668,2.50790664011934,11.6122059922087,-6.24111645180838
VML_MEG_002,1,5,22,1,0.516,0.93,19.064,9.2524,1,0.613,5.346,71.024,2389.1,19.0474065856145,0,1,1,1463.71399144205,2.78006051698117,8.57905738567422,4.87904663814015,16.5352819365896,-48.3029046160492
VML_MEG_002,1,5,23,-1,0.052,1.433,-0.69447,-24.289,1,0.398,3.5085,36.785,414.79,-0.588674395086279,0,1,1,419.362590245274,0.711014287486329,2.62686319771992,1.39787530081758,12.6473230183531,8.58849261022596
VML_MEG_002,1,5,24,1,0.278,0.814,22.792,28.786,1,0.476,5.4006,55.554,475.32,22.8612372101162,0,1,1,746.367291621003,1.55782648007712,4.91382028207346,2.48789097207001,14.1209861448603,-1.49908003617711
VML_MEG_002,1,5,25,-1,0.397,1.101,35.424,40.615,1,0.517,4.0256,47.089,1495.1,35.4067266077462,0,1,1,1354.59673865914,2.49038584647599,7.50543773226347,4.51532246219713,17.617133372885,8.95758328219615
VML_MEG_002,1,5,26,-1,0.359,1.026,51.088,59.392,1,0.471,3.9736,46.741,2846,51.1554640840501,0,1,1,1170.03341489557,2.30103144356334,7.10492602464025,3.90011138298523,16.8574610422063,51.521162099951
VML_MEG_002,1,5,27,1,0.244,0.896,26.031,25.881,1,0.423,5.8484,68.035,632.97,26.0645710009895,0,1,1,1109.45936259346,2.55961522093724,7.8040701368627,3.69819787531153,16.5167623253099,-22.092989981148
VML_MEG_002,1,5,28,-1,0.228,1.237,38.854,43.518,1,0.347,5.7942,71.695,2020.1,38.8408908845812,0,1,1,1551.11121235195,3.12063800197212,10.1346977499025,5.17037070783983,19.7705124912937,42.8153991400294
VML_MEG_002,1,5,29,1,0.336,1.157,23.072,17.073,1,0.446,3.4839,48.143,710.07,23.1647593258975,0,1,1,1017.6835457902,1.95366150604491,5.92532646120006,3.39227848596734,12.6505909035132,-0.331383119299947
VML_MEG_002,1,5,30,-1,0.238,0.836,33.19,34.832,1,0.363,4.4312,56.62,757.24,33.223225067706,0,1,1,1064.81607190754,2.07291389205366,6.47296605144734,3.54938690635846,16.0698532489723,61.3089859012292
VML_MEG_003,2,1,1,-1,0.417,1.053,-4.7901,-0.74235,1,0.675,5.8495,34.708,651.78,-4.81361751888256,0,1,2,603.500791754531,1.40829840234861,3.99207431660616,2.01166930584844,12.5615490858422,-68.0254976703816
VML_MEG_003,2,1,2,-1,0.212,0.412,6.5607,6.2307,1,0.389,4.5176,53.362,479.62,6.57210717484666,0,1,2,323.029440887174,0.484452425567577,1.77389299011141,1.07676480295725,10.7982149283815,-1.54410173612967
VML_MEG_003,2,1,3,1,0.409,0.823,0.78247,-3.9054,1,0.525,3.8919,43.266,661.02,0.78463644386537,0,1,2,498.473420653916,1.03374623176149,3.03113397798878,1.66157806884639,11.6770219385166,79.7530201335281
VML_MEG_003,2,1,4,1,0.393,1.098,-0.94892,-9.8971,1,0.918,4.8756,17.186,73.148,-0.945504570952597,0,1,2,189.311268817711,0.293470120917888,1.15169697179681,0.631037562725704,9.76814981216234,-1.48267267053117
VML_MEG_003,2,1,5,-1,0.333,1.127,-1.0218,-12.953,1,0.638,3.8163,27.525,171.25,-1.06385139240665,0,1,2,190.090429351459,0.563661310523999,1.7660709748232,0.633634764504864,11.7942495056385,-6.31213253865301
VML_MEG_003,2,1,6,1,0.249,0.883,-6.8589,-10.426,1,0.463,4.0959,40.449,335.59,-6.89486619044002,0,1,2,248.05848084165,0.513043701604275,1.80869269343774,0.826861602805501,11.5189724581918,4.48270884244486
VML_MEG_003,2,1,7,-1,0.269,1.223,1.9718,2.134,1,0.629,6.2603,31.648,170.02,1.97207023479757,0,1,2,287.45789783011,0.417769066585498,1.61177408869355,0.958192992767034,10.8229479282505,-35.8700049213247
VML_MEG_003,2,1,8,-1,0.399,0.37,-1.7945,12.017,1,0.596,5.6081,42.419,364.93,-1.79185119965813,0,1,2,188.63189404368,0.464771631388467,1.34660446951754,0.628772980145601,11.3987178516608,-8.55616938182582
VML_MEG_003,2,1,9,1,0.478,0.738,-5.3546,-5.125,1,0.585,3.7878,46.14,7577.5,-5.35995167881372,0,1,2,340.591768959035,0.703686560047632,2.04865499177213,1.13530589653012,11.6488742747886,0.485215218930234
VML_MEG_003,2,1,10,1,0.282,1.178,16.712,4.5051,1,0.396,2.8624,33.166,477.17,16.4579801496001,0,1,2,970.776464501045,1.76613446028941,5.71443990556918,3.23592154833682,14.0262665612717,-42.3389253044075
VML_MEG_003,2,2,1,-1,0.309,1.199,40.269,46.593,0,0.721,12.126,55.85,3597.2,40.1633838060383,0,1,2,1841.5639110639,3.67474337193446,12.0870827164671,6.13854637021302,27.6494273772605,32.0664477280223
VML_MEG_003,2,2,2,1,0.363,1.151,35.626,22.396,1,0.449,3.4884,48.749,1080.7,35.8847987355956,0,1,2,1540.21417880657,2.74342030706411,8.62893443762855,5.13404726268856,19.7460292122781,-53.3236131662766
VML_MEG_003,2,2,3,-1,0.232,1.264,46.997,39.027,1,0.401,2.8324,32.968,359.63,46.988440982343,0,1,2,1235.31276363406,2.53031869903571,8.266602921928,4.11770921211354,19.5104028127626,27.2087687301522
VML_MEG_003,2,2,4,-1,0.272,0.786,43.933,31.247,0,0.472,5.4439,58.19,2107.8,43.9255304337766,0,1,2,1164.46150381502,2.55765635393549,7.66395090557308,3.88153834605006,19.9981912077876,81.14564458042
VML_MEG_003,2,2,5,1,0.384,1.069,21.443,26.812,1,0.629,10.585,69.668,4169.3,21.4451469533754,0,1,2,1908.68087926969,4.54962709895641,13.0936226997555,6.36226959756563,26.7472504027588,-51.4220867335246
VML_MEG_003,2,2,6,-1,0.29,1.104,36.852,51.332,1,0.459,2.9611,30.799,281.17,36.8451683929543,0,1,2,800.766607840753,1.49635169835982,4.78464133704627,2.66922202613584,15.4011864028044,34.5032267834973
VML_MEG_003,2,2,7,1,0.264,1.154,38.094,55.404,1,0.459,4.3033,36.101,303.42,38.1660567278494,0,1,2,910.5285638189,1.8389598066802,5.50440981872899,3.03509521272967,14.8147180241297,30.5965311168606
VML_MEG_003,2,2,8,1,0.367,0.727,25.163,11.717,1,0.467,2.5091,36.885,1582,25.1672970722097,0,1,2,859.326829453553,1.62831908811681,5.11533970316903,2.86442276484518,16.533669156427,-46.9462890269696
VML_MEG_003,2,2,9,-1,0.419,1.087,49.751,44.663,1,0.615,3.4846,21.921,3698.1,49.7424773545754,0,1,2,832.887701535198,1.47113200253902,4.52234462986982,2.77629233845066,14.9011850600534,67.2115587057338
VML_MEG_003,2,2,10,-1,0.385,1.104,34.499,208.56,1,0.55,3.8171,35.957,367.1,34.503836218222,0,1,2,1098.32225847162,2.12047249749699,6.40199818503197,3.66107419490541,17.0716019927459,64.74817930349
VML_MEG_003,2,2,11,1,0.449,1.031,31.943,27.034,1,0.703,3.2517,25.868,157.13,31.9294291886378,0,1,2,575.491749006153,1.1050037515985,3.52270597305344,1.91830583002051,13.6790959216095,20.7128188919075
VML_MEG_003,2,2,12,-1,0.512,0.986,45.753,60.713,1,0.697,5.2113,48.835,352.21,45.7962068254387,0,1,2,1719.63714598385,3.16847800570954,9.96398345883268,5.73212381994616,25.43444519366,32.8423609519214
VML_MEG_003,2,2,13,-1,0.341,1.107,26.704,-144.04,1,0.539,5.7393,52.742,383.82,26.82617442635,0,1,2,1205.77032009739,2.51253160514549,7.64529690180072,4.01923440032465,15.7966594259123,1.98171083184544
VML_MEG_003,2,2,14,1,0.291,1.052,22.283,38.447,1,0.694,7.5267,25.894,237.06,22.2741448424224,0,1,2,693.075448152578,1.32198655382589,4.23185026114789,2.31025149384193,13.9122658217745,30.6753509356592
VML_MEG_003,2,2,15,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,2,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_003,2,2,16,-1,0.295,0.742,33.328,30.737,1,0.5,3.7678,43.241,378.14,33.3348496535371,0,1,2,850.286545061206,1.57332863821268,4.91816005963173,2.83428848353735,16.5250696072638,89.4691314977365
VML_MEG_003,2,2,17,1,0.379,1.063,22.208,26.643,1,0.47,2.832,39.403,2277.9,22.2412322458803,0,1,2,1097.71542242053,1.99220795359153,6.07927723687278,3.65905140806843,13.0457611362023,-13.8298364226301
VML_MEG_003,2,2,18,-1,0.303,1.129,30.324,53.061,1,0.445,4.4877,48.552,501.72,30.3078481434149,0,1,2,877.317205363562,1.71284755905117,5.15798397458884,2.92439068454521,14.2814873939637,24.5070407020125
VML_MEG_003,2,2,19,1,0.228,1.284,19.783,25.677,1,0.62,9.3241,47.287,203.14,19.8670578065669,0,1,2,1356.02306974429,3.16977553858164,9.46072842056986,4.52007689914762,20.5614545052029,-11.5774499342762
VML_MEG_003,2,2,20,-1,0.364,0.995,16.819,17.042,1,0.497,4.1449,46.454,1976.3,16.8202570021676,0,1,2,867.834894624283,1.59041039273422,5.19926934989941,2.89278298208094,12.2540596055601,-2.16348078509086
VML_MEG_003,2,2,21,-1,0.197,1.054,33.837,35.562,1,0.449,4.3281,33.766,286.9,33.9828395181684,0,1,2,1120.9605134326,2.03066346381492,6.01475877884082,3.73653504477533,20.339267996475,-31.4155754606249
VML_MEG_003,2,2,22,1,0.021,1.177,21.327,28.426,1,0.668,6.5142,53.422,640.11,21.0977390997593,0,1,2,1001.75210034725,1.57314313172773,5.80215774147189,3.33917366782418,19.3489063756817,48.4091179250011
VML_MEG_003,2,2,23,1,0.36,1.101,3.9132,6.7916,1,0.733,6.1312,24.155,313.62,3.87353690613931,0,1,2,599.615689521066,1.31692993442308,3.92831458634052,1.99871896507022,11.606598403985,-20.4327755190068
VML_MEG_003,2,2,24,-1,0.327,1.176,25.184,-145.21,1,0.436,2.3671,27.89,464.56,25.3124427671789,0,1,2,892.472577807499,1.68573642297045,5.22395871908071,2.97490859269166,13.3278825859275,42.7515604333022
VML_MEG_003,2,2,25,-1,0.295,0.929,31.234,47.98,1,0.394,2.8109,29.853,614.92,31.177356479706,0,1,2,749.40539640821,1.26064070174006,3.99014328963102,2.49801798802737,14.1203357350603,47.6434257808173
VML_MEG_003,2,2,26,1,0.326,1.131,9.2881,18.73,1,0.752,9.3503,35.679,614.83,9.24620864411451,0,1,2,808.632920372192,1.96667492763427,5.94420995643627,2.69544306790731,13.4176511378149,-4.67760406814831
VML_MEG_003,2,2,27,1,0.385,1.108,10.477,26.707,1,0.6,7.2799,53.681,357.39,10.5016751026787,0,1,2,1127.39900038689,2.46658417484396,7.09128015295613,3.7579966679563,17.0013488103429,-51.1243709588958
VML_MEG_003,2,2,28,1,0.329,1.161,21.051,31.084,1,0.47,4.5783,51.714,545.89,21.0502869249897,0,1,2,1379.86536546133,2.98858870299963,9.03069864241262,4.59955121820443,16.7689583312578,-20.7039905962329
VML_MEG_003,2,2,29,1,0.316,1.168,21.651,16,1,0.411,2.8844,40.734,2693,21.6492089678084,0,1,2,697.13684475428,1.38302647290106,4.20980926666856,2.32378948251427,12.908424244323,-22.9204201443463
VML_MEG_003,2,2,30,-1,0.387,1.118,21.65,18.56,1,0.491,2.998,39.887,3317.2,21.6535391541522,0,1,2,1013.32205472339,1.61365311212456,5.17472606152543,3.3777401824113,14.4232518112465,-44.2265476296246
VML_MEG_003,2,3,1,-1,0.22,1.215,16.617,-136.47,1,0.483,5.1497,30.179,223.65,16.4605476020927,0,1,2,329.443990454186,0.670692210235053,2.30364693416765,1.09814663484729,11.4731898012753,19.221637090995
VML_MEG_003,2,3,2,-1,0.246,1.25,35.432,34.603,1,0.421,2.7233,29.412,285.86,35.3782520765291,0,1,2,1148.8099012611,2.5397968233527,7.78588988231403,3.82936633753701,19.8204110470687,-4.53298552334624
VML_MEG_003,2,3,3,1,0.348,0.984,16.261,18.933,1,0.558,8.8224,73.064,672.25,21.1405694905701,0,1,2,1816.90670611345,4.70620219866847,13.4623419218292,6.05635568704482,40.7916483731545,-20.2681288609525
VML_MEG_003,2,3,4,-1,0.227,1.274,29.117,17.087,1,0.501,3.9059,30.619,259.32,28.9523232386732,0,1,2,721.847406935294,1.52714747628831,4.66476719252965,2.40615802311765,14.0318071342923,51.948287890664
VML_MEG_003,2,3,5,1,0.262,1.061,17.35,19.343,1,0.491,5.6023,54.768,408.31,17.3197965581108,0,1,2,1042.66437133152,2.3248664399567,6.77311211064427,3.47554790443842,14.1249088371239,-17.5999569961745
VML_MEG_003,2,3,6,1,0.289,1.025,17.863,27.255,1,0.435,5.6325,58.536,667.25,17.8727484516744,0,1,2,1470.40200809736,3.36010578610571,10.2877411859138,4.9013400269912,19.962644733597,-38.7251589525373
VML_MEG_003,2,3,7,-1,0.314,1.094,13.714,-130.48,1,0.606,5.2076,23.485,232.3,13.5850661647423,0,1,2,631.073748678822,1.13650326414498,3.89491904134579,2.10357916226274,11.7069044460757,21.9792577866215
VML_MEG_003,2,3,8,1,0.518,0.904,9.1793,10.053,1,0.649,4.2688,44.579,2027.2,9.19267271215205,0,1,2,1038.65866348594,2.02436348734135,6.08890723691289,3.46219554495314,13.297725811018,-7.67632093377209
VML_MEG_003,2,3,9,1,0.264,1.187,11.521,11.827,1,0.398,4.1044,38.215,858.98,11.463428615144,0,1,2,1134.04314551298,2.1555094373449,6.49887902818781,3.78014381837659,14.5004481317419,-42.1284879068664
VML_MEG_003,2,3,10,1,0.294,1.202,19.573,13.451,1,0.408,8.0761,102.32,1718.5,19.659096919818,0,1,2,2111.15580703493,4.57757231417211,14.1873826434792,7.03718602344976,23.9825054227476,-46.1596446151238
VML_MEG_003,2,3,11,-1,0.404,0.924,26.21,-128.09,1,0.554,4.3757,42.821,1447.9,26.0648718267408,0,1,2,987.514338484686,1.89245383414811,5.95011136516499,3.29171446161562,13.7116398849878,6.48036776673737
VML_MEG_003,2,3,12,-1,0.404,1.084,22.023,9.5578,1,0.574,2.2929,19.721,2862.5,22.0205115767178,0,1,2,539.023365724026,0.959475624567675,2.93344685878214,1.79674455241342,11.8947266475363,-13.4683945912137
VML_MEG_003,2,3,13,1,0.321,1.168,13.29,13.122,1,0.468,5.8976,56.237,1310.2,13.2876368933666,0,1,2,1585.34046577065,3.5952988952775,10.3204614593571,5.28446821923551,21.6819087197098,-43.8179149224713
VML_MEG_003,2,3,14,1,0.32,0.937,20.831,39.562,1,0.487,4.7891,45.487,410.4,20.9105157545497,0,1,2,551.939572753812,1.0863803031441,3.56367380532368,1.83979857584604,11.3833010653354,25.7829551219589
VML_MEG_003,2,3,15,-1,0.366,1.132,23.402,23.809,1,0.88,6.2169,29.917,205.05,23.453780568716,0,1,2,496.167834375732,1.36734081172036,3.87727088246538,1.65389278125244,14.0450128762826,44.6340027351961
VML_MEG_003,2,3,16,1,0.308,1.193,19.456,27.265,1,0.689,6.1064,36.149,185.52,19.6707768426649,0,1,2,748.357658049735,1.5339128855329,4.92150589051364,2.49452552683245,12.4671549953007,81.0861420572686
